               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 149,             0.03431,            0.041085,            0.013136,             0.52868,             0.19141,             0.20479,             0.10649,            0.055699,            0.044985,             0.04846,            0.005116,            0.005116,            0.005116
                 150,            0.035641,            0.037941,            0.015261,             0.62568,             0.19373,             0.20763,             0.10864,             0.05542,            0.045073,            0.048921,            0.005083,            0.005083,            0.005083
                 151,            0.034459,            0.036428,            0.013933,             0.57136,             0.18516,             0.20183,             0.10914,            0.055348,            0.044408,            0.048203,             0.00505,             0.00505,             0.00505
                 152,            0.034917,            0.035484,            0.015398,              0.5638,             0.21595,             0.21074,             0.11509,            0.055167,             0.04464,            0.048519,            0.005017,            0.005017,            0.005017
                 153,            0.032238,            0.031758,             0.01334,             0.58256,             0.19547,             0.20562,              0.1123,            0.055678,            0.044353,            0.048622,            0.004984,            0.004984,            0.004984
                 154,             0.03314,            0.036508,            0.013823,             0.59389,              0.2159,             0.20829,             0.11577,            0.054982,            0.043822,            0.048172,            0.004951,            0.004951,            0.004951
                 155,            0.034093,            0.036215,            0.012429,             0.58155,             0.22203,             0.21073,             0.11418,            0.055025,            0.044815,            0.048027,            0.004918,            0.004918,            0.004918
                 156,            0.033709,            0.040847,            0.014074,             0.56539,             0.19657,             0.21768,             0.10834,            0.056184,            0.045442,            0.047937,            0.004885,            0.004885,            0.004885
                 157,            0.035777,            0.038579,            0.015292,             0.58542,             0.17756,             0.21178,             0.10298,            0.055609,            0.046021,            0.047953,            0.004852,            0.004852,            0.004852
                 158,            0.034142,             0.03951,            0.012415,             0.56059,             0.18987,             0.21275,             0.10418,            0.055476,            0.046707,             0.04786,            0.004819,            0.004819,            0.004819
                 159,            0.035291,             0.04041,            0.013816,             0.70236,             0.16272,             0.21184,             0.10817,            0.055871,            0.046982,            0.048107,            0.004786,            0.004786,            0.004786
                 160,            0.032509,            0.039809,            0.012573,             0.49031,             0.17153,             0.20081,            0.099704,            0.056413,            0.046382,             0.04802,            0.004753,            0.004753,            0.004753
                 161,            0.033897,            0.040433,            0.013458,             0.53455,             0.18096,             0.22433,             0.10414,            0.054836,            0.046925,            0.047628,             0.00472,             0.00472,             0.00472
                 162,            0.034423,            0.037168,             0.01309,             0.60399,             0.18932,             0.21616,             0.10153,            0.055634,               0.047,            0.047574,            0.004687,            0.004687,            0.004687
                 163,             0.03243,            0.037555,            0.012347,             0.50238,             0.17648,             0.20509,             0.10594,            0.055487,            0.046785,            0.048223,            0.004654,            0.004654,            0.004654
                 164,            0.033495,            0.035996,            0.013229,             0.51075,             0.21269,             0.22198,             0.11126,            0.055475,            0.046091,            0.047927,            0.004621,            0.004621,            0.004621
                 165,            0.034062,            0.039753,            0.013289,             0.53698,             0.21355,             0.21941,             0.10554,            0.055598,            0.046029,            0.047657,            0.004588,            0.004588,            0.004588
                 166,            0.034615,            0.039375,            0.012664,              0.5551,             0.19343,             0.22252,             0.10674,            0.055321,            0.047092,             0.04787,            0.004555,            0.004555,            0.004555
                 167,            0.032514,            0.034888,            0.012931,             0.59507,             0.18478,             0.20722,             0.10588,            0.055748,            0.047167,            0.047219,            0.004522,            0.004522,            0.004522
                 168,            0.031432,            0.043113,            0.012669,             0.55133,             0.18473,             0.20323,             0.10593,            0.055042,            0.046327,            0.046591,            0.004489,            0.004489,            0.004489
                 169,            0.033929,            0.043561,            0.012022,              0.5494,              0.1959,             0.22196,             0.11553,            0.054259,            0.045964,            0.046665,            0.004456,            0.004456,            0.004456
                 170,            0.034574,             0.03965,            0.011959,             0.51811,             0.18277,             0.21096,             0.10465,            0.055086,             0.04561,            0.046773,            0.004423,            0.004423,            0.004423
                 171,            0.033207,            0.038694,            0.012629,             0.54627,             0.17682,             0.21618,             0.10078,            0.055626,            0.046073,            0.046529,             0.00439,             0.00439,             0.00439
                 172,            0.033755,            0.036517,            0.012678,             0.54337,             0.18592,             0.22417,              0.1093,               0.056,            0.047001,            0.046784,            0.004357,            0.004357,            0.004357
                 173,            0.033143,            0.040172,            0.012052,             0.53286,             0.18575,             0.22049,              0.1069,            0.055718,            0.047139,            0.046862,            0.004324,            0.004324,            0.004324
                 174,            0.033903,            0.037675,            0.012083,             0.50185,             0.21079,              0.2201,             0.10857,            0.055435,            0.047018,            0.046754,            0.004291,            0.004291,            0.004291
                 175,            0.032372,            0.039573,            0.012063,             0.44964,             0.20267,             0.20043,             0.10788,            0.055271,            0.047447,            0.046437,            0.004258,            0.004258,            0.004258
                 176,            0.031393,             0.03801,            0.012072,             0.43511,             0.19508,             0.20165,             0.10724,            0.055025,            0.046131,            0.046076,            0.004225,            0.004225,            0.004225
                 177,            0.032116,            0.036421,            0.012059,             0.46288,             0.18714,             0.20314,             0.10589,            0.054576,              0.0461,            0.045571,            0.004192,            0.004192,            0.004192
                 178,            0.032771,            0.037921,            0.013025,             0.54968,             0.19188,             0.19663,            0.097877,            0.054888,            0.045706,            0.045828,            0.004159,            0.004159,            0.004159
                 179,            0.034137,            0.035909,            0.013145,             0.57422,             0.20343,             0.20877,              0.1038,            0.054477,              0.0463,            0.046418,            0.004126,            0.004126,            0.004126
                 180,            0.031481,            0.033191,            0.011423,             0.53337,             0.20146,             0.20427,            0.099923,            0.053881,            0.046541,              0.0464,            0.004093,            0.004093,            0.004093
                 181,            0.031157,            0.035407,            0.012758,             0.51533,             0.20948,             0.21258,             0.10251,            0.054933,            0.046616,            0.046431,             0.00406,             0.00406,             0.00406
                 182,            0.034784,            0.035296,            0.012524,             0.55985,             0.20681,             0.21174,            0.098412,            0.054679,             0.04705,            0.046676,            0.004027,            0.004027,            0.004027
                 183,            0.032014,            0.036853,            0.011005,              0.5161,             0.20883,             0.21151,            0.098132,            0.054964,            0.047191,            0.047283,            0.003994,            0.003994,            0.003994
                 184,            0.031744,            0.038826,            0.011105,               0.558,             0.20239,             0.20749,            0.099736,            0.054708,            0.046802,            0.047868,            0.003961,            0.003961,            0.003961
                 185,            0.031503,             0.03992,            0.011018,             0.56485,             0.21089,             0.21799,             0.10462,            0.054313,            0.046986,            0.048125,            0.003928,            0.003928,            0.003928
                 186,            0.032406,            0.036677,            0.011711,             0.53102,             0.20346,             0.20815,             0.10996,             0.05444,            0.046734,            0.048409,            0.003895,            0.003895,            0.003895
                 187,            0.031834,            0.035405,            0.010954,             0.55148,             0.19432,             0.20925,             0.10141,            0.054901,            0.047714,             0.04769,            0.003862,            0.003862,            0.003862
                 188,            0.032037,            0.035081,            0.010444,             0.49335,             0.18954,             0.21581,             0.10634,            0.055437,            0.047754,            0.047739,            0.003829,            0.003829,            0.003829
                 189,            0.032363,            0.035338,            0.011549,             0.55113,             0.19742,             0.22688,             0.11609,            0.055094,            0.047635,            0.047819,            0.003796,            0.003796,            0.003796
                 190,            0.032803,            0.038865,             0.01188,             0.66639,             0.15303,             0.21287,             0.10423,            0.055139,             0.04733,            0.048213,            0.003763,            0.003763,            0.003763
                 191,            0.030304,            0.035263,            0.011488,             0.60592,             0.14728,             0.20713,             0.12062,            0.054715,            0.047194,            0.047754,             0.00373,             0.00373,             0.00373
                 192,            0.031116,            0.039016,               0.011,             0.50635,             0.18121,             0.20765,             0.10861,            0.055088,             0.04802,            0.049209,            0.003697,            0.003697,            0.003697
                 193,            0.030693,            0.038202,            0.010587,             0.52678,             0.19414,             0.21228,             0.10912,            0.054508,            0.048331,            0.049832,            0.003664,            0.003664,            0.003664
                 194,            0.031165,            0.034078,            0.011722,             0.52199,             0.20805,             0.21741,             0.11348,            0.054773,            0.047881,            0.049588,            0.003631,            0.003631,            0.003631
                 195,            0.030078,            0.037481,            0.010857,             0.50345,             0.21964,             0.23545,             0.11607,            0.054547,            0.047448,            0.048931,            0.003598,            0.003598,            0.003598
                 196,            0.031072,            0.039231,            0.010348,              0.4717,             0.21188,             0.20392,             0.10935,            0.055772,            0.048472,            0.049171,            0.003565,            0.003565,            0.003565
                 197,            0.029446,            0.032561,            0.010981,             0.49581,              0.2097,             0.21881,              0.1147,            0.055503,            0.047989,            0.048589,            0.003532,            0.003532,            0.003532
                 198,            0.030014,            0.038862,            0.010359,             0.52027,             0.19208,             0.20587,             0.10248,            0.054777,            0.048599,            0.048972,            0.003499,            0.003499,            0.003499
                 199,            0.032449,            0.034712,            0.010401,             0.55358,             0.20861,             0.21112,             0.11222,            0.055032,            0.048194,            0.048473,            0.003466,            0.003466,            0.003466
                 200,            0.031521,            0.039061,            0.011707,             0.53474,             0.19964,             0.21097,             0.11065,            0.055124,            0.048456,            0.048468,            0.003433,            0.003433,            0.003433
                 201,            0.029885,            0.036667,             0.01093,             0.60369,               0.194,             0.20814,             0.10826,            0.055267,            0.049423,             0.04812,              0.0034,              0.0034,              0.0034
                 202,            0.030672,            0.034481,           0.0091713,             0.59002,             0.19685,             0.20529,              0.1109,            0.055745,             0.04881,            0.048411,            0.003367,            0.003367,            0.003367
                 203,            0.029617,            0.034131,            0.010377,             0.62908,             0.20411,             0.23539,              0.1207,            0.055181,            0.048258,            0.047989,            0.003334,            0.003334,            0.003334
                 204,            0.030761,            0.033868,            0.010937,             0.60275,             0.19673,             0.21936,             0.12026,            0.055029,            0.049245,             0.04804,            0.003301,            0.003301,            0.003301
                 205,            0.029516,            0.036608,            0.010107,              0.6086,             0.19855,              0.2142,             0.11657,            0.054819,            0.049193,            0.047863,            0.003268,            0.003268,            0.003268
                 206,            0.031493,            0.036448,            0.010025,              0.6354,              0.2062,             0.22535,             0.12046,            0.054607,            0.048696,            0.047803,            0.003235,            0.003235,            0.003235
                 207,            0.029407,            0.035372,            0.010316,             0.57106,             0.23488,             0.24645,             0.12907,            0.053901,            0.048016,            0.047713,            0.003202,            0.003202,            0.003202
                 208,            0.028993,             0.03704,            0.010242,             0.56868,             0.21659,             0.22931,             0.12182,            0.054369,            0.048092,            0.047633,            0.003169,            0.003169,            0.003169
                 209,            0.029022,            0.036292,            0.010325,             0.58256,             0.20808,             0.22236,             0.11877,            0.053706,            0.048214,            0.046864,            0.003136,            0.003136,            0.003136
                 210,            0.031812,            0.036249,            0.010289,             0.57246,             0.19106,             0.22293,             0.12439,            0.053957,            0.048795,            0.046052,            0.003103,            0.003103,            0.003103
                 211,            0.030028,             0.03729,            0.010072,             0.53739,              0.1723,             0.21738,             0.11841,            0.053987,            0.049109,            0.046175,             0.00307,             0.00307,             0.00307
                 212,            0.031272,            0.031921,            0.010146,             0.61447,             0.17033,             0.21092,             0.10608,            0.053824,            0.049053,            0.046137,            0.003037,            0.003037,            0.003037
                 213,            0.029222,            0.033585,           0.0096087,             0.57689,             0.20001,             0.21859,             0.11453,            0.053898,            0.048992,            0.046173,            0.003004,            0.003004,            0.003004
                 214,            0.030638,            0.036617,            0.010179,             0.62984,             0.20222,             0.22766,             0.13045,            0.054153,             0.04933,            0.046696,            0.002971,            0.002971,            0.002971
                 215,            0.029454,             0.03607,           0.0097271,             0.59931,             0.19882,             0.21824,             0.12019,            0.054335,            0.049927,            0.046985,            0.002938,            0.002938,            0.002938
                 216,            0.029349,            0.035961,           0.0096622,             0.66201,              0.2095,             0.23759,             0.13744,            0.054069,            0.049596,            0.046946,            0.002905,            0.002905,            0.002905
                 217,            0.030926,            0.038238,            0.010112,             0.56008,             0.22709,             0.22126,             0.12103,             0.05367,            0.050003,              0.0471,            0.002872,            0.002872,            0.002872
                 218,            0.028866,            0.032743,           0.0097001,              0.6269,             0.20975,             0.23401,             0.13024,             0.05465,            0.050374,              0.0475,            0.002839,            0.002839,            0.002839
                 219,            0.030886,            0.038235,            0.010282,             0.60074,              0.2207,             0.24249,             0.13052,            0.053845,            0.049767,            0.047111,            0.002806,            0.002806,            0.002806
                 220,            0.029987,            0.035633,           0.0090079,             0.53121,             0.22091,             0.24523,             0.13484,            0.054585,            0.049951,            0.047149,            0.002773,            0.002773,            0.002773
                 221,            0.030137,            0.033557,           0.0098749,             0.51802,             0.23638,             0.24483,             0.12903,            0.054475,            0.049674,            0.047306,             0.00274,             0.00274,             0.00274
                 222,            0.030911,            0.034584,            0.010285,             0.54262,              0.2337,             0.22801,             0.12457,            0.054296,            0.049215,            0.047018,            0.002707,            0.002707,            0.002707
                 223,            0.030913,            0.036515,           0.0094961,             0.51253,             0.22237,             0.24436,             0.13705,            0.053976,            0.049965,            0.047762,            0.002674,            0.002674,            0.002674
                 224,            0.028876,            0.034316,           0.0091352,              0.5782,             0.21157,             0.24709,             0.13737,            0.053664,            0.049557,              0.0475,            0.002641,            0.002641,            0.002641
                 225,            0.029543,            0.037999,           0.0092603,             0.55716,             0.21029,             0.24999,              0.1363,            0.054386,            0.049751,            0.047968,            0.002608,            0.002608,            0.002608
                 226,            0.029211,            0.036799,           0.0090562,              0.5242,             0.24191,             0.24985,             0.12492,            0.053938,            0.049633,            0.047487,            0.002575,            0.002575,            0.002575
                 227,            0.029444,            0.036004,           0.0096798,             0.52125,             0.23735,             0.23447,             0.12514,            0.053905,            0.049353,            0.047489,            0.002542,            0.002542,            0.002542
                 228,            0.029607,            0.034221,           0.0092422,             0.47961,             0.23794,             0.24818,             0.13102,            0.053523,            0.049152,            0.047878,            0.002509,            0.002509,            0.002509
                 229,            0.028152,            0.034561,           0.0080476,             0.47576,             0.23751,             0.24611,             0.13204,             0.05389,            0.049362,            0.047976,            0.002476,            0.002476,            0.002476
                 230,             0.02833,            0.033864,           0.0091728,              0.4812,             0.24375,             0.26133,             0.13207,            0.053917,            0.049413,            0.048264,            0.002443,            0.002443,            0.002443
                 231,            0.028503,            0.035731,           0.0086706,             0.52727,             0.23888,             0.24388,             0.12672,             0.05428,             0.05026,            0.049021,             0.00241,             0.00241,             0.00241
                 232,            0.029471,            0.036645,            0.010393,             0.55997,             0.23675,             0.24179,             0.12376,            0.053952,            0.051003,            0.049894,            0.002377,            0.002377,            0.002377
                 233,            0.028653,            0.038892,           0.0092804,             0.54863,             0.22405,             0.25663,             0.13665,            0.053604,            0.051112,            0.049567,            0.002344,            0.002344,            0.002344
                 234,            0.028687,            0.033813,           0.0091629,             0.52479,             0.21215,             0.24127,             0.12772,            0.053911,            0.051413,            0.050093,            0.002311,            0.002311,            0.002311
                 235,            0.027618,            0.035519,           0.0092824,             0.53048,             0.22577,              0.2449,             0.13355,            0.053734,            0.051197,            0.049832,            0.002278,            0.002278,            0.002278
                 236,            0.028096,            0.032826,            0.010061,             0.52471,             0.25127,               0.277,              0.1489,            0.053864,            0.049943,            0.049585,            0.002245,            0.002245,            0.002245
                 237,            0.028588,            0.033064,           0.0088653,             0.53223,             0.24558,             0.27745,             0.14752,            0.053998,            0.050224,            0.049256,            0.002212,            0.002212,            0.002212
                 238,            0.027858,             0.03362,           0.0088437,             0.54756,             0.22604,             0.25956,             0.13864,            0.054201,            0.050306,            0.048905,            0.002179,            0.002179,            0.002179
                 239,            0.029183,            0.036409,           0.0089767,             0.52949,              0.2397,             0.28511,             0.17076,            0.053751,             0.05004,            0.048324,            0.002146,            0.002146,            0.002146
                 240,            0.027511,            0.032553,           0.0093388,             0.52837,             0.25801,             0.27215,             0.15791,            0.053332,            0.050184,            0.048354,            0.002113,            0.002113,            0.002113
                 241,            0.027899,            0.031986,           0.0085447,              0.5233,             0.25725,             0.27339,             0.16037,            0.053365,            0.049983,             0.04836,             0.00208,             0.00208,             0.00208
                 242,            0.027467,            0.036728,           0.0091162,             0.52119,             0.22796,             0.27335,             0.15111,            0.053563,            0.050861,            0.048537,            0.002047,            0.002047,            0.002047
                 243,            0.027577,            0.033783,           0.0087491,              0.5227,             0.26227,             0.28525,             0.15502,            0.054535,            0.050171,            0.048156,            0.002014,            0.002014,            0.002014
                 244,            0.026966,            0.032092,           0.0089132,             0.51986,             0.26136,             0.30772,             0.16078,             0.05376,            0.049522,            0.048174,            0.001981,            0.001981,            0.001981
                 245,            0.026888,            0.030913,           0.0086063,             0.51934,             0.25947,             0.30266,             0.16226,            0.053801,            0.049367,            0.048475,            0.001948,            0.001948,            0.001948
                 246,            0.027715,            0.033906,           0.0089737,             0.51954,             0.25862,             0.30412,             0.16175,            0.053742,            0.049437,             0.04854,            0.001915,            0.001915,            0.001915
                 247,            0.028393,            0.032349,           0.0096454,              0.5088,             0.25779,             0.30244,             0.15677,             0.05385,            0.048993,            0.048275,            0.001882,            0.001882,            0.001882
                 248,            0.025099,            0.035344,           0.0084039,             0.50022,             0.26709,             0.30112,             0.15258,            0.054066,            0.049285,            0.048154,            0.001849,            0.001849,            0.001849
                 249,            0.027576,            0.034028,           0.0091902,             0.53261,             0.25642,             0.29244,             0.15496,            0.054407,            0.049063,            0.048081,            0.001816,            0.001816,            0.001816
                 250,            0.026665,            0.031555,           0.0088901,             0.53264,              0.2647,             0.29108,              0.1457,            0.054503,            0.049412,            0.048089,            0.001783,            0.001783,            0.001783
                 251,            0.027609,             0.03355,           0.0086822,             0.53401,             0.24662,             0.28609,             0.15383,            0.054838,            0.049845,            0.049021,             0.00175,             0.00175,             0.00175
                 252,            0.026465,            0.030972,           0.0090346,             0.54088,             0.26785,             0.28152,             0.15742,            0.054192,            0.049952,            0.049451,            0.001717,            0.001717,            0.001717
                 253,            0.026969,            0.031929,           0.0075968,             0.54571,             0.28355,             0.28777,             0.15137,            0.054151,            0.049541,             0.04889,            0.001684,            0.001684,            0.001684
                 254,            0.027427,            0.035873,            0.009141,              0.5619,             0.24143,             0.28398,             0.15129,            0.054199,            0.049266,            0.048329,            0.001651,            0.001651,            0.001651
                 255,            0.027184,            0.034061,           0.0086828,             0.69409,             0.22337,             0.28579,             0.14846,            0.054127,            0.048739,            0.047216,            0.001618,            0.001618,            0.001618
                 256,            0.026833,            0.034261,           0.0081315,             0.60887,             0.23261,             0.28442,             0.14729,            0.054384,            0.048592,            0.046982,            0.001585,            0.001585,            0.001585
                 257,             0.02803,            0.036584,           0.0086396,             0.52476,             0.26889,             0.28245,             0.15069,            0.054311,             0.04855,            0.047167,            0.001552,            0.001552,            0.001552
                 258,            0.026563,            0.034214,           0.0085642,             0.55097,             0.23882,             0.27801,              0.1453,            0.053944,            0.047908,            0.046766,            0.001519,            0.001519,            0.001519
                 259,            0.026542,            0.035444,           0.0079728,              0.5775,             0.24535,             0.28688,             0.14839,             0.05418,            0.048319,            0.046972,            0.001486,            0.001486,            0.001486
                 260,            0.025844,            0.030626,           0.0082827,             0.52694,             0.25277,             0.28842,             0.15347,            0.054361,            0.048508,            0.046799,            0.001453,            0.001453,            0.001453
                 261,            0.025678,             0.03332,           0.0085636,             0.52681,             0.24723,             0.28324,              0.1503,             0.05433,            0.048459,            0.047031,             0.00142,             0.00142,             0.00142
                 262,            0.027179,            0.031121,           0.0087778,             0.55424,             0.24441,             0.26275,              0.1399,            0.053979,            0.048833,            0.047134,            0.001387,            0.001387,            0.001387
                 263,            0.025885,            0.034453,           0.0073891,             0.57538,             0.23145,             0.26466,             0.14308,            0.053864,            0.048826,             0.04718,            0.001354,            0.001354,            0.001354
                 264,            0.025902,            0.034036,           0.0072742,             0.53784,             0.24323,             0.27949,             0.15377,            0.054033,            0.049174,            0.047057,            0.001321,            0.001321,            0.001321
                 265,            0.026539,            0.031794,           0.0075397,             0.54637,             0.24054,             0.26534,             0.14679,            0.054015,            0.049353,            0.047567,            0.001288,            0.001288,            0.001288
                 266,             0.02696,            0.032813,           0.0084598,             0.53225,             0.23903,              0.2576,             0.14856,            0.053917,            0.049287,            0.048079,            0.001255,            0.001255,            0.001255
                 267,            0.025197,             0.03301,           0.0076911,             0.50624,              0.2397,             0.24905,             0.14622,            0.053995,            0.049468,            0.047572,            0.001222,            0.001222,            0.001222
                 268,            0.024632,            0.030753,           0.0091118,             0.52258,             0.23899,             0.25398,             0.14306,            0.054071,            0.049254,            0.047618,            0.001189,            0.001189,            0.001189
                 269,            0.026261,            0.033494,           0.0074131,             0.57984,             0.21725,             0.24691,             0.14211,            0.054034,            0.049414,            0.047827,            0.001156,            0.001156,            0.001156
                 270,            0.026311,            0.034093,           0.0086222,             0.52316,             0.23044,             0.24438,              0.1443,            0.054004,            0.049886,            0.047703,            0.001123,            0.001123,            0.001123
                 271,            0.025524,            0.032499,           0.0074703,             0.51084,             0.24367,             0.25569,             0.14659,            0.054027,            0.050078,            0.047852,             0.00109,             0.00109,             0.00109
                 272,            0.024959,            0.031745,           0.0075931,             0.54293,             0.24225,             0.25182,             0.14024,             0.05433,            0.050003,            0.048504,            0.001057,            0.001057,            0.001057
                 273,            0.024749,            0.031176,           0.0080669,             0.52953,             0.24114,             0.24737,             0.14477,            0.053967,            0.049699,             0.04855,            0.001024,            0.001024,            0.001024
                 274,            0.024875,            0.031124,           0.0080232,             0.61629,             0.22418,             0.26478,             0.14645,            0.054063,            0.049938,            0.048702,            0.000991,            0.000991,            0.000991
                 275,              0.0249,            0.029626,             0.00749,             0.58937,               0.227,             0.26499,             0.14739,            0.053813,            0.050365,            0.048411,            0.000958,            0.000958,            0.000958
                 276,               0.027,            0.034762,            0.007618,             0.49848,             0.24647,             0.26394,             0.14857,            0.054136,            0.051094,            0.048635,            0.000925,            0.000925,            0.000925
                 277,            0.026294,            0.032066,           0.0076361,             0.52135,             0.25623,             0.26184,             0.14935,            0.054222,            0.051268,            0.049003,            0.000892,            0.000892,            0.000892
                 278,             0.02515,            0.032734,           0.0074505,             0.52865,             0.24318,             0.25484,             0.14364,            0.054038,            0.051066,            0.048833,            0.000859,            0.000859,            0.000859
                 279,            0.025417,            0.032865,           0.0071625,             0.59958,             0.22583,             0.23322,              0.1379,            0.054035,            0.050912,            0.048905,            0.000826,            0.000826,            0.000826
                 280,            0.024388,            0.032428,           0.0078452,             0.61777,             0.22393,             0.23541,             0.13871,            0.054004,            0.051025,            0.048676,            0.000793,            0.000793,            0.000793
                 281,            0.025998,            0.033194,           0.0071347,              0.6506,             0.21642,             0.24694,             0.14191,            0.054264,            0.050683,            0.048615,             0.00076,             0.00076,             0.00076
                 282,            0.026676,            0.031726,           0.0082786,             0.53538,             0.23128,             0.23655,             0.13842,             0.05426,            0.050292,            0.048784,            0.000727,            0.000727,            0.000727
                 283,            0.024986,            0.033378,           0.0070497,             0.54225,             0.22827,             0.24302,             0.14562,            0.054218,            0.050279,             0.04888,            0.000694,            0.000694,            0.000694
                 284,            0.025078,            0.031069,           0.0077188,             0.53287,             0.23084,             0.26941,             0.15008,            0.054111,            0.050179,            0.048615,            0.000661,            0.000661,            0.000661
                 285,            0.025789,            0.032964,           0.0086654,             0.52521,             0.23973,             0.26983,             0.14821,            0.053933,            0.050069,            0.048625,            0.000628,            0.000628,            0.000628
                 286,            0.023962,             0.03436,           0.0075455,             0.52049,             0.23917,             0.26596,             0.14344,            0.053804,            0.050229,            0.048581,            0.000595,            0.000595,            0.000595
                 287,            0.025799,               0.033,           0.0071806,             0.53256,             0.25421,             0.27575,             0.14423,            0.053702,            0.050468,            0.048416,            0.000562,            0.000562,            0.000562
                 288,            0.026966,             0.03422,           0.0075587,             0.53308,             0.25002,             0.27034,             0.14399,            0.053815,            0.050676,            0.048573,            0.000529,            0.000529,            0.000529
                 289,             0.02577,            0.033859,           0.0081544,             0.55623,             0.25302,             0.28056,             0.15209,            0.053649,            0.050503,            0.048504,            0.000496,            0.000496,            0.000496
                 290,            0.025472,            0.032844,           0.0084044,             0.53635,             0.25707,             0.28221,              0.1553,            0.053583,             0.05019,            0.048174,            0.000463,            0.000463,            0.000463
                 291,            0.025353,            0.033999,           0.0077162,             0.52204,             0.24682,             0.27906,             0.15021,            0.053704,            0.050869,            0.048638,             0.00043,             0.00043,             0.00043
                 292,            0.025117,            0.033072,           0.0072138,             0.49936,             0.24905,             0.28136,             0.15325,            0.053644,            0.050868,            0.048087,            0.000397,            0.000397,            0.000397
                 293,            0.022825,            0.032312,           0.0073588,              0.5224,             0.24668,             0.27982,             0.14701,            0.053846,            0.050749,            0.048035,            0.000364,            0.000364,            0.000364
                 294,            0.026799,            0.032705,           0.0081132,             0.52169,             0.24998,             0.28241,             0.15418,            0.053708,            0.050243,            0.047953,            0.000331,            0.000331,            0.000331
                 295,            0.025547,            0.031521,           0.0083778,             0.67988,             0.21145,             0.28344,             0.15306,            0.053837,            0.049979,            0.048208,            0.000298,            0.000298,            0.000298
                 296,            0.024944,            0.029777,           0.0078616,             0.52073,             0.26213,             0.28566,             0.15644,            0.053936,             0.04992,            0.048282,            0.000265,            0.000265,            0.000265
                 297,            0.025686,            0.033739,           0.0071247,             0.49658,             0.26785,              0.2852,             0.15777,            0.053836,            0.049775,            0.047744,            0.000232,            0.000232,            0.000232
                 298,            0.025677,            0.033996,           0.0071759,             0.48888,             0.27272,             0.28297,             0.15372,            0.053772,            0.049943,             0.04767,            0.000199,            0.000199,            0.000199
                 299,            0.024492,            0.034071,           0.0075624,               0.512,             0.26333,             0.27498,             0.15072,            0.053772,            0.050087,             0.04837,            0.000166,            0.000166,            0.000166
